cliente_id;nome;cpf;data_nascimento;score_credito;renda_mensal;estado;data_cadastro
8303;Pietra Siqueira;518.627.493-37;1957-04-21;850;6383.1;CE;2021-04-30
8304;Liz Fogaça;405.172.839-05;1993-08-07;495;4543.43;SC;2024-03-07
8305;Isaque Leão;794.238.510-88;1995-04-14;602;3400.77;RJ;2022-04-05
8306;Olívia Rezende;231.078.645-44;1974-10-15;850;6447.52;SP;2024-02-29
8307;Dr. Antônio Fernandes;714.820.965-01;1977-09-26;574;4751.84;PE;2021-06-01
8308;Fernando Machado;627.058.394-29;1991-09-25;827;4936.25;SP;2024-08-21
8309;Maria Vitória Cardoso;056.438.712-62;1965-11-15;653;7311.27;GO;2024-03-16
8310;Daniel Albuquerque;890.167.423-87;1961-05-09;635;3844.67;SC;2022-08-02
8311;Anthony Leão;571.390.842-97;1985-10-25;545;4566.88;CE;2023-03-04
8312;Otávio Aragão;921.785.346-19;2001-10-13;779;5892.66;GO;2022-05-02
8313;Rafaela Nunes;903.256.174-06;1998-03-02;719;4316.63;GO;2024-06-08
8314;Maysa da Paz;247.958.063-65;1987-06-25;446;3085.2;PR;2022-12-08
8315;Dr. João Gabriel Correia;943.601.287-03;1969-10-28;792;6404.87;GO;2023-09-09
8316;Dr. Caio Araújo;098.246.517-30;1993-11-28;654;5510.08;MG;2023-07-20
8317;Ana Clara Costa;162.853.074-07;1998-07-18;753;5413.78;PE;2023-01-08
8318;Davi Novais;926.340.718-50;1987-04-15;702;4785.12;RS;2021-10-23
8319;Bruna da Luz;789.612.540-49;1962-07-22;850;5999.61;PR;2024-07-28
8320;Lucca Nascimento;183.075.964-75;1988-06-19;514;4661.67;MG;2023-03-07
8321;Srta. Cecilia Duarte;320.591.864-98;1997-01-24;629;5358.85;PR;2021-11-25
8322;Cauê Viana;196.403.285-70;1975-05-15;647;4085.61;BA;2021-02-12
8323;Antonella Mendonça;574.821.360-53;1965-09-12;813;7397.54;SC;2022-09-07
8324;Antonella Lopes;084.279.561-85;2006-09-21;783;5735.67;MG;2021-03-29
8325;Alice Nunes;459.380.271-79;1992-01-05;669;5549.37;GO;2023-04-21
8326;Giovanna Souza;721.943.680-78;1997-09-22;755;7200.25;PE;2022-04-10
8327;Srta. Maria Vitória Farias;301.792.648-69;1967-09-22;643;3626.05;SC;2021-09-14
8328;Rhavi Montenegro;210.463.597-70;1972-11-11;833;7219.99;BA;2022-03-03
8329;Ana Beatriz Pacheco;823.417.590-41;2004-03-03;546;4774.54;SC;2023-05-13
8330;Sr. Luiz Fernando Cavalcante;168.537.920-68;1965-11-01;438;4559.35;SC;2023-08-02
8331;Catarina Freitas;321.567.809-86;2007-10-11;443;3323.17;GO;2023-06-29
8332;Luigi Castro;237.056.149-16;1996-08-17;649;6230.84;SC;2023-08-08
8333;Anna Liz Albuquerque;246.937.018-31;1997-11-26;632;5690.96;BA;2022-11-23
8334;Rodrigo Cirino;739.084.125-79;2003-04-18;616;4895.81;BA;2024-09-24
8335;Sarah da Rocha;810.574.632-80;1992-08-15;630;4850.94;SC;2021-09-30
8336;Henry Gabriel Monteiro;923.875.164-19;1961-11-29;417;2567.68;PE;2022-02-26
8337;Luiz Felipe Moura;371.095.682-02;1957-12-25;649;4942.88;RS;2022-03-21
8338;Dra. Ana Luiza Pires;251.749.863-64;1999-03-25;601;4484.65;RS;2024-03-10
8339;Dr. Eduardo Santos;397.480.251-79;1982-07-31;516;3634.9;RS;2024-09-12
8340;Sophie da Rocha;549.732.018-04;1991-12-17;583;4669.14;CE;2023-01-15
8341;João Guerra;350.168.942-05;1981-03-17;667;5155.45;GO;2024-01-28
8342;Maria Fernanda da Luz;170.954.863-01;1957-01-02;496;2569.92;SC;2023-02-07
8343;Dr. Kevin Vargas;321.947.850-60;1991-10-14;850;5670.18;PR;2022-03-14
8344;Dr. Henrique das Neves;518.470.293-88;1957-05-06;557;4973.0;SC;2021-10-17
8345;Arthur Miguel Marques;756.983.241-82;1960-03-23;663;5824.87;GO;2021-08-11
8346;Vitor Hugo Cirino;106.854.793-66;1981-08-19;566;4766.56;PE;2024-08-28
8347;Isadora Fernandes;647.509.283-56;1964-11-11;627;4703.87;GO;2022-09-08
8348;Cecília Martins;478.195.603-39;1972-04-29;649;6247.37;CE;2023-04-25
8349;João Lucas Casa Grande;310.469.257-25;1993-08-30;617;4920.45;SP;2022-02-13
8350;Ravy Correia;179.238.046-13;1993-12-03;748;6945.36;RS;2022-11-23
8351;Yasmin das Neves;502.971.348-41;1968-07-26;810;4723.77;PE;2021-11-17
8352;Laís Siqueira;016.872.354-90;1988-01-27;728;6425.58;SC;2023-11-26
8353;Thales da Rosa;618.427.930-04;2005-02-06;513;4355.59;SC;2022-01-05
8354;Luara Marques;857.230.916-03;1998-11-27;746;5138.84;GO;2021-02-18
8355;Amanda da Cruz;948.167.502-58;1996-10-26;673;6255.35;RS;2023-03-02
8356;Breno Almeida;814.095.367-93;1981-05-04;491;3785.71;CE;2024-09-28
8357;Allana Novais;432.096.857-38;1964-03-04;656;4451.87;MG;2022-07-14
8358;Sofia Caldeira;753.820.961-12;1972-07-04;514;3976.96;CE;2021-11-16
8359;Joaquim Lima;196.875.320-68;1993-03-26;716;6371.73;SC;2024-03-23
8360;Paulo Santos;675.320.491-16;1985-02-25;516;4780.17;RS;2021-11-05
8361;Stella Aparecida;875.132.906-95;1996-05-10;519;2541.83;SC;2022-10-11
8362;Olivia da Mata;536.918.240-05;2001-02-17;575;5722.97;GO;2022-05-19
8363;Luiz Henrique Pacheco;260.539.817-02;1993-08-19;698;5582.43;MG;2023-09-24
8364;Natália Sá;738.125.064-08;1978-03-04;569;4162.24;BA;2024-06-04
8365;Pietro Peixoto;046.179.238-96;1963-12-16;633;3995.56;CE;2023-12-23
8366;Ian Ramos;724.103.856-80;1996-06-04;578;4408.43;SP;2024-10-16
8367;Sra. Helena da Luz;605.413.978-93;1979-09-01;457;2817.55;RJ;2021-05-14
8368;Ana Lívia Cardoso;657.403.289-00;2002-03-18;669;5361.51;RJ;2021-02-13
8369;Melissa Rodrigues;428.063.791-13;2007-12-09;582;3744.57;SP;2021-04-19
8370;Lucca Rios;092.617.548-30;2000-12-17;809;5634.02;BA;2021-07-04
8371;Apollo Correia;721.468.053-07;1963-01-21;650;4712.13;BA;2023-01-01
8372;Allana Pereira;859.364.102-42;1973-08-07;624;5449.61;RS;2021-11-05
8373;Igor Câmara;839.471.025-50;1987-08-27;455;3633.38;RS;2022-09-22
8374;Jade Pinto;269.514.307-99;2000-04-20;762;7857.5;RJ;2023-01-14
8375;Theo Ferreira;596.241.807-76;1999-02-11;604;4873.68;CE;2022-10-09
8376;Anthony Gabriel Marques;870.965.312-03;2005-09-07;850;7934.92;CE;2023-07-04
8377;Josué Vieira;549.830.627-00;1957-12-05;545;3741.02;GO;2022-11-25
8378;Asafe Guerra;042.615.987-01;2000-04-20;734;4860.96;MG;2022-08-17
8379;Srta. Isabel Monteiro;014.695.783-01;1981-11-21;750;6334.3;PR;2021-07-27
8380;Caroline da Cunha;056.791.248-58;2008-07-08;682;5199.27;PE;2021-11-24
8381;Dr. Vitor Ribeiro;401.865.279-85;1982-08-04;544;5813.99;MG;2021-12-01
8382;Noah da Paz;187.425.609-85;1976-08-09;590;4309.06;SC;2021-08-31
8383;Henry Gabriel Fonseca;719.850.234-23;1979-04-30;610;5073.02;PE;2024-06-20
8384;Bella Guerra;317.540.968-75;1996-01-20;496;3403.13;SC;2021-11-21
8385;Srta. Fernanda Novaes;716.845.032-80;1969-01-05;545;5205.28;PE;2024-02-06
8386;Ravi Dias;391.258.046-42;1960-09-05;513;2348.23;GO;2024-12-04
8387;João Felipe Camargo;891.350.762-59;2006-08-28;383;1593.62;PR;2024-11-14
8388;Dr. Mateus Câmara;052.831.496-33;1973-09-20;783;6280.21;RS;2021-08-21
8389;Melissa Vasconcelos;756.823.491-64;1966-06-14;680;5976.49;MG;2023-07-01
8390;Letícia Nascimento;417.638.520-08;1996-08-11;626;4933.22;RJ;2021-03-22
8391;Mariah da Paz;293.584.071-23;1964-08-12;745;6106.0;MG;2023-02-20
8392;Asafe Mendonça;468.925.307-29;2000-01-25;787;6916.83;GO;2023-02-16
8393;Isadora Dias;714.265.930-07;1966-06-14;545;3862.87;GO;2021-12-16
8394;Carolina Lopes;210.356.479-07;1957-04-27;532;5473.55;SP;2024-04-15
8395;Emanuella Gonçalves;162.948.750-30;1987-11-04;571;3769.53;BA;2023-06-23
8396;Ana Beatriz Vieira;765.208.431-80;1961-04-16;658;5166.83;CE;2024-03-17
8397;Dra. Brenda Gonçalves;439.165.087-84;2003-06-01;655;7129.81;MG;2023-07-06
8398;Marcelo Cavalcanti;769.523.804-00;1973-08-16;729;5859.01;SP;2023-10-05
8399;Sra. Maria Julia Aragão;835.167.042-17;1962-02-18;450;3100.04;CE;2022-12-06
8400;Davi da Cruz;570.469.218-49;1997-07-23;705;4468.96;BA;2021-06-24
8401;Emanuel Pacheco;251.897.036-30;1967-11-21;850;6814.42;BA;2021-05-22
8402;Maria Flor Mendonça;326.874.915-19;1960-07-05;625;4333.35;MG;2021-10-04
8403;Rael Siqueira;319.548.602-42;1993-12-27;679;4274.0;CE;2022-09-07
8404;Stella Fonseca;675.094.138-93;2008-05-10;850;8117.35;SC;2021-11-03
8405;Sr. Marcos Vinicius Viana;046.125.893-51;1978-11-01;738;4513.57;RJ;2024-10-01
8406;Maria Cecília Cavalcante;238.597.460-65;1990-04-21;644;6361.09;RS;2024-07-22
8407;Sra. Allana Pimenta;871.642.935-46;1999-07-26;691;4525.89;BA;2022-08-22
8408;João Gabriel Alves;514.608.372-07;2007-03-27;541;3876.06;RJ;2022-12-28
8409;Augusto Pacheco;806.437.152-07;1980-09-28;547;5904.78;CE;2023-10-11
8410;Helena Rocha;834.792.605-00;1975-11-02;389;3767.92;SP;2024-06-27
8411;Maria Alice Pimenta;695.823.710-21;1961-04-21;464;2750.75;CE;2023-05-06
8412;Leonardo Martins;345.167.209-06;1966-06-13;378;2474.95;MG;2023-01-18
8413;Noah Porto;980.241.736-03;2005-09-02;801;6672.82;PR;2022-01-29
8414;Maitê Nunes;213.854.679-91;2002-11-29;476;4825.15;PE;2022-07-28
8415;Rael Machado;153.806.249-60;1993-08-01;767;6240.05;PE;2021-02-18
8416;Yago Cavalcanti;698.371.025-86;1972-01-02;850;7621.56;GO;2022-10-15
8417;Maria Sophia da Conceição;043.569.172-43;2001-06-05;701;4804.62;MG;2021-04-17
8418;Sabrina Melo;153.680.924-15;1958-07-14;695;5776.79;RS;2024-12-05
8419;Dra. Larissa da Rocha;473.819.562-09;1990-02-07;682;4771.41;PR;2022-06-23
8420;Dr. José Mendes;941.376.280-50;2002-03-26;635;4263.14;GO;2023-06-06
8421;Leandro da Cunha;965.208.713-03;1981-01-12;362;3894.3;BA;2021-03-24
8422;Felipe Cavalcante;965.734.128-00;1956-02-01;439;3619.19;PR;2024-09-06
8423;Natália Nascimento;574.230.816-71;1993-04-27;659;5598.56;GO;2024-09-12
8424;Yasmin Dias;981.670.425-02;1991-08-27;586;4959.21;RJ;2022-11-13
8425;José da Rocha;865.237.104-08;2000-07-16;676;6142.96;PE;2021-03-06
8426;Vitor Gabriel Garcia;780.514.239-41;2000-12-12;828;6858.19;MG;2024-07-02
8427;Dr. Anthony Monteiro;150.467.389-10;2000-01-24;627;4109.27;SP;2024-03-20
8428;Srta. Maria Julia da Mata;872.143.650-90;1987-07-19;672;6043.38;SP;2022-09-12
8429;Isabel Aragão;032.157.869-40;1979-10-13;596;5312.61;SC;2022-02-13
8430;João Guilherme Souza;785.029.413-05;1972-09-19;584;5342.99;GO;2023-02-18
8431;Liam Pimenta;259.741.836-73;1983-11-13;729;6730.63;SC;2021-03-15
8432;Kevin Garcia;120.659.347-43;2000-02-19;634;4032.03;PR;2024-11-28
8433;Maysa Alves;612.534.780-07;1996-02-11;546;4963.16;SC;2022-11-19
8434;Luigi Melo;807.162.435-71;2002-08-20;850;6459.28;BA;2023-11-16
8435;Maya Andrade;493.750.216-61;1970-10-27;674;4835.95;SC;2023-04-14
8436;Antonella Viana;849.536.172-82;1988-11-28;503;3347.68;BA;2021-09-29
8437;Srta. Eduarda Cavalcanti;350.729.614-43;1982-11-21;370;4313.44;BA;2022-06-20
8438;Pedro Novaes;120.674.893-13;1973-11-15;352;2552.17;PE;2022-01-31
8439;Maria Fernanda Dias;817.325.940-23;1968-06-09;478;2939.62;GO;2022-07-31
8440;Isaque Gonçalves;405.873.126-53;2005-04-07;785;6481.07;PR;2021-06-20
8441;Aylla Farias;623.084.175-44;2001-03-14;504;3442.48;GO;2024-10-07
8442;Luara Ferreira;134.298.756-09;1970-12-12;528;4180.45;RJ;2024-09-26
8443;Ísis Vasconcelos;964.521.803-98;1998-08-12;640;7015.57;BA;2023-11-09
8444;Renan Leão;456.198.723-19;1972-06-07;390;3085.19;RJ;2021-02-17
8445;Bruna Ferreira;801.965.437-20;1974-11-09;582;5602.55;MG;2021-08-08
8446;Ian Ribeiro;856.347.192-91;1984-05-18;662;5886.36;RS;2021-06-02
8447;Luiz Felipe Carvalho;879.123.605-30;1989-09-12;661;4356.01;MG;2023-02-04
8448;Davi Lucca Lima;714.380.926-87;1988-05-26;765;6918.5;RJ;2021-11-12
8449;Dr. Renan Machado;790.183.456-01;1996-08-23;729;7096.05;CE;2022-05-01
8450;Fernando Cardoso;810.537.642-35;1981-06-13;670;6840.99;RJ;2021-06-04
8451;Sr. Thales Cassiano;405.736.192-80;2007-11-22;665;5100.94;SP;2021-01-28
8452;Dr. Henrique Nunes;487.126.059-30;1980-09-25;619;4928.16;BA;2024-06-18
8453;Rebeca Pires;502.138.946-70;1997-06-13;557;6087.89;RJ;2021-11-16
8454;Maria Cecília Andrade;130.487.629-22;1973-08-29;655;5334.74;CE;2024-07-06
8455;Hadassa Pereira;580.972.614-30;1968-11-08;666;8307.85;GO;2024-07-16
8456;Yasmin Pastor;625.970.813-03;1970-07-26;484;3026.96;BA;2024-09-23
8457;Davi Miguel da Cunha;263.871.405-44;1969-12-24;454;3399.4;RJ;2024-06-08
8458;Ian da Luz;203.491.587-97;2003-10-28;649;4726.68;RJ;2021-04-26
8459;Manuela Almeida;495.672.103-06;1989-08-11;555;4582.4;MG;2022-02-13
8460;Isadora da Luz;034.985.172-79;1959-07-06;559;4782.18;RJ;2022-01-16
8461;Sophia da Luz;758.261.094-67;1982-02-08;753;6701.03;RJ;2021-07-07
8462;Breno Dias;187.620.935-68;1985-02-12;725;6885.92;SP;2023-06-06
8463;Evelyn Vasconcelos;725.394.860-29;1984-11-11;653;5065.36;RS;2022-03-07
8464;Aurora Gomes;251.384.706-71;2000-06-23;527;3824.82;SP;2021-06-12
8465;Dr. Davi da Cunha;468.032.957-29;1961-08-26;557;5187.67;SC;2022-10-19
8466;Ryan Garcia;903.516.278-12;1990-05-28;661;5984.76;PE;2022-01-30
8467;Dr. Arthur Ferreira;731.268.094-13;1965-07-01;480;5271.75;GO;2022-02-09
8468;Diogo Costela;386.590.471-84;2003-02-04;568;3443.98;GO;2024-05-24
8469;Bianca da Mota;513.876.042-44;1974-02-14;567;7019.77;MG;2023-08-19
8470;Matheus Macedo;465.120.893-24;1970-08-01;573;4258.9;PR;2024-10-16
8471;Dr. Lorenzo Costa;981.643.572-19;1964-12-12;596;4619.38;CE;2021-05-06
8472;Letícia Marques;475.029.183-88;1982-11-18;526;4351.21;GO;2022-01-14
8473;Luiz Felipe da Mata;275.438.916-46;1993-03-10;749;6306.29;PE;2021-01-13
8474;Emanuelly Brito;624.039.157-34;1956-02-16;486;3543.65;RJ;2021-12-27
8475;Dr. Gustavo Henrique da Rosa;037.149.568-75;1996-03-06;553;4476.94;RS;2022-06-24
8476;Henry Gabriel Nascimento;358.247.610-35;1989-11-23;779;6083.12;MG;2024-01-16
8477;Maria Isis Barros;896.402.715-94;1968-08-10;609;6649.64;CE;2022-01-23
8478;Eloá Fogaça;598.413.726-73;1957-02-28;725;6374.08;RJ;2024-12-10
8479;Srta. Sofia Albuquerque;052.134.976-16;1996-04-28;850;7289.81;RJ;2022-01-21
8480;Elisa Cardoso;064.157.238-71;1961-02-04;381;3880.67;MG;2022-10-21
8481;Dr. Calebe Cavalcante;958.463.207-83;1975-07-11;428;3876.01;RS;2021-11-29
8482;Laura Pacheco;981.326.407-13;1985-01-02;414;2845.14;SC;2024-07-25
8483;Sr. Thomas Silveira;027.943.856-74;1963-09-06;576;3837.88;CE;2022-08-31
8484;Ana Carolina Casa Grande;103.874.926-31;1960-07-12;578;5656.56;CE;2023-04-25
8485;Maria Luísa Porto;402.317.658-35;1965-05-10;534;4817.14;PE;2024-08-04
8486;Maria Laura da Cruz;821.596.307-21;1961-05-11;504;3842.5;PR;2022-03-23
8487;Dra. Yasmin da Paz;026.783.149-87;1980-01-18;658;4267.47;SC;2022-05-29
8488;Sabrina Vargas;935.021.486-51;1957-03-17;462;4187.88;BA;2022-05-09
8489;Bárbara Caldeira;017.246.985-67;1991-07-23;754;5952.93;PE;2021-01-15
8490;Nathan Almeida;801.293.576-77;1979-05-12;565;4675.68;PR;2022-07-31
8491;Caio Martins;820.935.164-89;1981-04-21;626;5250.9;MG;2021-05-13
8492;Luiz Fernando da Luz;093.128.467-87;1971-06-25;316;1458.9;SP;2021-05-09
8493;Henry Cunha;134.052.698-06;2001-11-04;518;4294.87;GO;2022-12-06
8494;Luna Cardoso;829.760.514-02;1963-12-21;642;5772.18;SP;2024-06-23
8495;Maria Cecília Rodrigues;425.798.610-76;1981-08-08;650;3899.26;SC;2021-06-13
8496;Antonella Duarte;986.215.730-59;1998-06-27;793;7615.92;GO;2021-01-25
8497;Sr. Gael Garcia;413.207.869-87;1985-02-04;469;4084.71;RJ;2022-10-15
8498;Liz Andrade;593.027.684-65;1977-01-15;548;4522.86;CE;2023-01-11
8499;Josué Andrade;618.437.952-64;1998-07-20;746;8098.1;CE;2024-10-20
8500;Daniela Castro;482.569.031-98;1984-03-12;710;5974.93;RJ;2024-03-11
8501;Ana Lívia Gonçalves;304.126.978-31;1992-07-21;579;4814.13;PR;2022-10-16
8502;Kevin Moreira;164.529.378-55;1956-05-28;783;6219.29;GO;2023-01-04
8503;Alícia Guerra;310.827.649-22;1994-12-22;513;2484.31;GO;2023-01-29
8504;Benjamim Pires;048.765.921-01;1982-01-10;681;5695.29;GO;2022-09-07
8505;Rebeca Vieira;364.892.701-96;1987-02-23;542;5362.01;GO;2022-10-04
8506;Júlia Rodrigues;270.549.361-16;1972-11-10;569;4417.36;PE;2022-01-25
8507;Vitor Montenegro;914.238.670-50;1984-11-17;618;4593.05;RS;2024-04-17
8508;Matteo Freitas;761.495.283-91;1972-09-26;648;6335.52;MG;2021-03-29
8509;Anthony Gomes;531.409.678-10;1979-08-12;482;4344.52;BA;2023-04-20
8510;Anthony Gabriel Monteiro;283.057.649-74;1971-06-30;640;5273.76;GO;2023-08-04
8511;Luna Teixeira;879.310.456-10;1958-02-18;724;5841.3;BA;2023-04-06
8512;Benjamim Sampaio;084.265.179-94;1967-01-01;677;6131.86;GO;2023-08-10
8513;Laura Mendes;592.801.364-70;1974-02-10;559;4771.18;GO;2021-11-09
8514;Yasmin Novais;487.109.532-05;1957-09-17;589;4579.32;MG;2023-03-01
8515;Ísis Vargas;017.362.984-96;1985-11-12;581;5119.08;SC;2021-02-20
8516;José Pedro Caldeira;518.073.264-62;2002-12-18;629;5426.54;MG;2022-10-11
8517;Mateus Silveira;158.243.609-60;1996-11-18;617;3331.88;SC;2024-07-18
8518;Ravi Novais;169.502.743-43;1967-11-04;623;5047.54;MG;2023-03-30
8519;Alícia Sampaio;360.985.714-57;1972-08-22;649;4598.27;BA;2021-01-29
8520;Apollo Moura;613.208.457-62;1991-06-07;476;4432.61;SC;2024-09-17
8521;Danilo Cirino;348.957.210-60;2003-04-09;587;4867.24;MG;2021-11-06
8522;Giovanna Sampaio;019.732.854-79;1965-06-29;586;4681.94;CE;2022-01-12
8523;Luan da Costa;061.298.534-24;1997-10-13;566;3559.92;RS;2021-07-14
8524;Ísis Marques;045.687.329-56;1969-07-05;676;4804.88;SP;2023-03-13
8525;João Pedro Campos;836.792.541-64;1991-05-06;639;5522.46;GO;2021-11-03
8526;Gael Ferreira;206.793.514-34;1965-10-18;549;3188.11;PR;2022-11-22
8527;Liam da Cruz;738.269.401-13;1972-12-31;850;6272.23;RS;2021-02-14
8528;Sarah da Rocha;027.968.415-02;1957-07-06;694;7491.46;GO;2023-03-15
8529;Joaquim Freitas;296.403.875-92;1990-04-25;714;5411.56;MG;2022-09-14
8530;Liam Cunha;907.485.213-05;1973-09-11;611;4055.39;PE;2022-07-23
8531;Enrico da Costa;246.139.870-40;1981-11-12;725;6366.27;RS;2022-01-25
8532;Olivia Rios;840.613.275-26;1966-09-09;558;3421.83;GO;2024-05-27
8533;Cecília Vargas;107.425.698-02;1959-03-26;461;4674.51;GO;2023-06-06
8534;Fernando Moreira;317.642.509-07;2004-03-30;634;5286.98;SC;2021-11-24
8535;Luiz Gustavo Nascimento;093.746.851-75;1962-11-10;521;2704.5;GO;2024-09-25
8536;Hellena Leão;326.985.017-40;2001-02-06;735;5922.04;SP;2022-12-25
8537;Davi Miguel Rocha;089.231.567-95;1988-03-09;728;5438.07;RJ;2021-05-18
8538;Antony Costela;701.253.869-40;1999-07-29;591;5441.3;BA;2024-12-16
8539;João Vitor Teixeira;450.913.782-60;1967-03-02;707;6453.57;GO;2024-05-29
8540;Alexandre Farias;325.064.719-52;1994-01-16;584;5286.55;PR;2021-10-17
8541;Liz Leão;104.569.372-34;2002-02-06;753;5919.23;RS;2023-11-29
8542;Sra. Ana Lívia Casa Grande;326.478.910-87;1978-12-24;558;5806.75;GO;2022-03-20
8543;Olívia Almeida;519.362.470-70;1966-07-29;541;4957.48;SC;2023-10-02
8544;Davi Lucas Borges;097.386.254-83;1976-11-29;612;3054.43;SP;2022-09-23
8545;Samuel Jesus;093.847.162-78;1960-12-31;755;3282.15;MG;2022-11-25
8546;Lavínia Marques;395.860.271-12;1975-06-06;381;3575.33;PR;2024-11-01
8547;Lavínia Abreu;674.305.192-61;2003-10-15;683;4826.42;CE;2023-05-29
8548;Benjamim Andrade;865.014.379-20;1980-04-25;637;2564.57;CE;2021-09-07
8549;Maria Alice Araújo;364.578.019-00;1988-05-23;704;5881.73;CE;2021-09-23
8550;Samuel Moura;120.984.736-13;2006-04-25;614;4932.84;PE;2022-08-01
8551;Davi Miguel Viana;194.823.765-28;1985-05-26;679;5403.1;BA;2023-02-04
8552;Caio Santos;264.853.091-60;1986-01-11;395;5356.33;MG;2023-01-27
8553;Sr. Valentim Fogaça;421.938.675-00;1971-11-06;764;4827.06;CE;2023-08-28
8554;Bruno Alves;523.491.768-19;1979-06-28;578;4387.97;RJ;2021-02-06
8555;Ana Luiza Rocha;528.637.104-35;1994-07-10;749;3832.73;GO;2023-01-28
8556;Sarah Cirino;793.805.462-38;2006-01-15;560;2719.36;SC;2022-05-20
8557;Oliver Lopes;183.956.240-42;1975-04-18;585;4207.5;RS;2022-10-31
8558;Gael Vieira;598.610.327-03;1986-06-17;629;4427.13;RS;2022-10-03
8559;Sr. Luiz Felipe Moreira;739.208.561-12;1982-06-09;529;4851.66;GO;2022-07-29
8560;Antônio Souza;295.031.846-06;1968-11-21;674;5943.4;PE;2022-11-29
8561;Mariana da Costa;016.435.289-98;2000-02-29;598;4212.26;CE;2022-11-10
8562;Larissa Correia;125.437.086-26;1974-01-17;605;5341.16;RS;2021-09-18
8563;Pedro Lucas Duarte;047.539.128-41;1958-06-05;358;3258.11;BA;2024-07-19
8564;Arthur Leão;903.248.657-83;1967-08-12;657;5318.15;CE;2022-04-14
8565;Dr. Benicio Aragão;796.403.158-93;1986-07-26;602;2249.88;CE;2024-06-02
8566;Ana Julia Sampaio;254.086.197-02;1988-05-20;567;6325.44;RS;2022-05-26
8567;Ana Beatriz da Costa;532.670.814-08;2001-05-27;621;4660.71;GO;2024-02-28
8568;Luara Pimenta;450.198.736-75;1966-03-18;622;5330.77;GO;2021-02-09
8569;Isis da Mota;514.807.326-80;2003-03-26;699;5363.12;BA;2023-11-13
8570;Samuel das Neves;923.415.608-06;1972-11-19;670;7036.65;RJ;2023-02-26
8571;José Lopes;693.408.527-29;1968-10-27;740;8260.3;MG;2024-07-01
8572;Maria Sophia Machado;729.685.104-01;1996-02-15;541;6004.19;BA;2021-06-16
8573;Otávio Aragão;632.180.954-33;1978-01-02;525;4553.57;PE;2023-10-03
8574;Clarice da Mota;865.407.392-65;2006-08-20;707;5145.22;GO;2024-05-19
8575;Sr. Vitor Gabriel Pacheco;386.290.415-60;1964-11-04;630;5950.46;PR;2021-05-18
8576;Daniela Costa;095.432.178-23;1995-03-27;534;5941.38;GO;2023-03-09
8577;Danilo Ferreira;132.670.985-21;1972-02-03;453;5563.69;RS;2022-07-20
8578;Dr. Vitor Cirino;970.341.286-69;2008-05-13;740;5830.27;MG;2023-01-16
8579;Eduarda Albuquerque;428.153.760-08;1997-11-18;571;4060.97;SP;2023-08-29
8580;Gael Henrique Guerra;061.948.532-98;1986-01-04;603;4775.5;RS;2022-04-03
8581;Yuri Vieira;459.036.271-61;1967-07-08;770;8128.65;SP;2022-11-02
8582;Helena Correia;420.785.913-60;1975-09-25;643;4298.37;BA;2024-06-25
8583;Sophie Nunes;436.508.972-29;1980-12-01;554;4248.91;GO;2024-02-25
8584;Luiz Fernando Sales;604.821.739-04;1981-07-28;496;2789.06;MG;2022-07-13
8585;Milena Cassiano;286.530.179-68;2006-08-03;850;7102.61;BA;2023-09-20
8586;Fernanda Machado;367.904.215-99;1959-08-12;520;4976.6;BA;2024-05-23
8587;Ana Laura Vasconcelos;938.051.247-32;1975-03-24;478;2727.99;PE;2022-02-14
8588;Clarice Guerra;045.837.926-38;1978-04-21;523;5838.51;RS;2024-05-08
8589;Carolina Borges;935.847.216-28;1980-08-17;589;2270.29;CE;2021-09-04
8590;Sra. Aylla Dias;360.287.951-86;2002-09-13;765;5813.62;PR;2021-05-05
8591;Dr. Otávio Moura;439.516.078-66;1964-03-15;398;2867.32;RS;2023-12-09
8592;Natália Jesus;378.560.421-17;1971-11-24;682;5860.05;PE;2022-08-02
8593;Maria Alice da Rosa;219.073.465-70;1975-03-24;835;5827.23;RS;2023-02-10
8594;Diogo Fogaça;329.786.014-69;1980-09-02;625;4300.43;SC;2024-12-05
8595;Marcelo Sá;407.139.586-93;2003-03-01;434;4357.53;SP;2022-09-03
8596;Heloisa Novaes;654.189.273-37;1962-06-03;675;5683.68;PR;2022-02-23
8597;Julia Viana;856.947.230-74;1965-06-20;671;4682.53;MG;2022-08-30
8598;José da Rocha;428.571.690-94;2008-06-05;499;4029.65;SP;2021-03-01
8599;Melissa Castro;867.059.412-94;2007-04-18;759;7680.08;SC;2021-06-11
8600;Allana Viana;370.685.921-12;2005-01-20;715;5749.17;BA;2023-08-11
8601;Mariane Moraes;681.507.942-20;1984-12-01;652;5227.59;MG;2023-07-04
8602;Clarice Casa Grande;945.607.321-16;2003-10-08;496;3992.65;SC;2024-02-12
8603;Fernando Azevedo;824.706.193-78;1983-03-28;459;3547.92;MG;2024-05-01
8604;Ana Viana;105.837.649-75;1977-02-13;816;7350.86;GO;2022-10-06
8605;Kaique Correia;084.237.915-05;2006-08-27;509;3999.57;RJ;2022-07-15
8606;Natália Correia;916.408.753-01;1999-01-21;519;4089.49;GO;2022-07-20
8607;Thales da Conceição;316.589.407-84;1960-06-07;744;6605.01;RS;2024-12-17
